index,time_abs,time_delta,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,t,j1_vel,j1_acc,j1_jerk,j2_vel,j2_acc,j2_jerk,j3_vel,j3_acc,j3_jerk,j4_vel,j4_acc,j4_jerk,j5_vel,j5_acc,j5_jerk,j6_vel,j6_acc,j6_jerk
37,9.663,0.133,0.036878807094640184,0.04143411644234538,0.21060888083815574,-0.23642230047515186,-0.12009610582972982,-1.2815429098618765,9.663,-5.718379195495427,-192.6108144479613,1196.8812830247198,4.941913025817275,7.782105388414788,-746.9158098330186,5.634741874122314,60.202946013001025,-967.6995909430758,-7.560070749017728,111.39690486862222,951.2972301029159,5.651831578551429,79.75547526250752,-956.0980245039755,-21.05135267575366,-21.559088673935506,3269.4301864786003
47,9.734,0.233,-2.2972023614749366,0.5493772886502551,1.2837769313044292,0.1439547567044923,1.1229448407331517,-3.347489145447564,9.734,-3.0887476410140944,185.5666426321211,-9358.265247911302,-1.9773643580049685,-63.94251805528009,2570.874979132649,-0.8793754286504263,-105.7364993928189,4816.729706934954,6.676193333623585,24.81891306948945,53.81032358874347,-0.11925484066811176,-114.5150481789253,5184.737625561496,9.59860882224418,273.6451117391166,-10723.823954358535
58,9.799,0.108,-0.7255159167615229,-0.12253956678252187,0.2748369973115471,0.6563834250900275,0.0662701516982247,-0.42086869582591263,9.799,17.811640032848203,-1296.5641560908168,-11521.864293732722,-4.139422498367368,316.2638905843567,2274.239173207085,-8.584654316707082,633.0586583338642,5174.819610115882,-2.1654795785416354,104.08206062921406,2214.828815833795,-9.540279382984641,693.8447385394707,5832.111961228388,17.980781129900926,-1308.9652063443316,-9320.753765993486
38,9.867,0.132,0.032655110304813904,0.036878807094640184,0.18460347498344024,-0.20573941222509157,-0.10468484853461989,-1.1220547228146345,9.867,-185.4644776957953,-1277.5985538230543,38395.34783309829,42.23128698328061,216.58573835045945,-8789.633259697819,87.93110248010578,544.5096989668709,-18250.76974667133,21.99299987881841,325.5013442646964,-4542.171012666629,97.3109361155956,620.616261318587,-20238.517172896263,-173.32039069310798,-873.7718804410997,36329.982768819915
48,9.878,0.096,-2.357311500913621,0.5723981814840603,1.3106724550776618,0.097878064451842,1.1433651929814854,-3.3186388529120983,9.878,-196.47214281200297,-787.4248824824709,41964.65302355412,43.785704933826864,106.86775561652317,-9351.366468184258,92.36400917537728,313.59273058737074,-19736.610155548264,25.520540843556258,261.66101061409887,-5548.425478518728,102.44598348551536,363.89614647495335,-21940.37676483295,-179.48074669839372,-420.88413188127106,38578.21354688262
59,9.99,0.109,-0.645422757387503,-0.108960905202006,0.24507913356504374,0.5830272366287058,0.05836381018669038,-0.375193429301221,9.99,-41.45615747434293,951.5596404973969,1943.5408164391047,16.477386284666444,-230.04376263282256,-1898.4260000157565,25.53926898362073,-464.7916097307862,-2154.7946209269503,-12.482855497412007,-68.69484062276035,3376.1449991629484,25.828894592536997,-499.4080918469201,-1853.2057896230326,-67.94018536326382,942.4567780814814,7956.819338744321
49,10.021,0.024,-2.417420640352306,0.5954190743178656,1.3375679788508943,0.05178391890667176,1.1638029985223388,-3.289788560376632,10.021,-15.668913105807409,895.2614991242351,-3401.442667796432,9.464271349214883,-279.37323857878965,-580.0616083557472,12.262116580828856,-490.44686794714426,483.55076517077714,-12.290369026283736,90.24285553022739,3656.728720529455,11.931804546022391,-506.62061486169597,939.6076628620922,-39.18256888946837,1152.9445299895679,2588.6140076977917
39,10.07,0.142,0.02844886680750757,0.032340951039454925,0.15861552242124466,-0.1750739772675512,-0.08927359123950997,-0.9625490824748727,10.07,33.110487148847945,605.8010667062774,-6269.64600696433,-8.341084521831265,-229.47627177455269,1480.7368158881275,-16.583523870611163,-365.20299285762997,3044.3366187988213,-1.3599301221693023,155.54594154003553,476.824168432417,-17.410155824749648,-369.78566069991246,3228.1048287165086,34.759972349604986,954.3881115547506,-6031.923573795981
60,10.182,0.109,-0.5653121447209634,-0.0953822436214901,0.2153038165260205,0.5096885014599041,0.05047492196767601,-0.3295181627765294,10.182,1.1978008152894974,-189.1455883668438,26945.199378857094,0.23554752611050989,54.74868255626366,-9402.401202003879,-0.2744710469383045,100.77753545388964,-15909.99419291471,-1.2249901548920246,-10.158070977063318,5712.718518287657,-0.19450641297550048,103.26409452456159,-15355.756873691238,-0.33725478606429604,-228.00378157536693,40029.60232033901
40,10.273,0.133,0.02422517001768129,0.027785641691749727,0.13261011656652916,-0.14440854231001082,-0.07386233394440003,-0.803043442135111,10.273,-8.932040328578607,4779.917236946454,9554.902845203535,3.6037411048351773,-1683.6927457066834,-3027.238337051622,5.581000553859823,-2830.9970898830966,-5372.795751286021,-2.9895184494442755,1041.4739791462357,1264.9861173773202,5.472596620677848,-2741.7628073022597,-5278.4791285126685,-14.77397465836967,7154.942149334639,12852.606367096589
50,10.371,0.219,-2.4775123264984704,0.6184399671516707,1.364463502624127,0.005707226654021458,1.1842233507706725,-3.260938267841165,10.371,975.7131784920422,961.7706943895319,-187467.56282241928,-342.9987974055167,-283.6715881821583,65956.53609786069,-577.4267528873045,-524.4030170231708,110972.19561544378,211.0369281801713,79.30303619577899,-40669.955965876434,-559.1540852738825,-516.5785014117719,107478.3323262237,1458.2751208906761,1208.4720390209695,-280316.18254708097
61,10.373,0.108,-0.4852189853469435,-0.08180358204097424,0.18552849948699723,0.4363323129985824,0.042568580456141696,-0.28384289625183784,10.373,977.2658778605081,580.7740632830003,-187786.77922536328,-343.433361438662,-149.64951166328626,66046.13504405068,-578.2541444033277,-298.8898290004679,111142.51340067945,211.10963056698085,-3.2961363530475185,-40685.51853851803,-559.9731639806807,-298.16174002388755,107646.88580576808,1460.1278755327637,638.8748610244627,-280698.1925713737
41,10.476,0.131,0.020001473227855015,0.02324778563656447,0.10660471071181364,-0.11372565405995051,-0.0584510766492901,-0.643555255087869,10.476,-0.3452749534537545,-4377.919745002329,4613.219780210167,-0.09063884724824606,1534.7732916624536,-1877.6640451130722,-0.051746349199020436,2586.8984516235646,-2939.1975772014066,0.46086782196705944,-936.582240640958,1601.7497092887081,0.11872694724151032,2506.517863325084,-2807.4213710818885,0.8751870414376464,-6522.486126594249,7962.969981580802
62,10.564,0.108,-0.4051258259729238,-0.06822492046045833,0.15577063574049393,0.36299357782978064,0.03466223894460738,-0.23816762972714622,10.564,-1.1501543229326838,-5.533879026823218,28149.988448839806,-0.2612191717646534,-1.1704587184180955,-9887.119784432532,0.03321118520637478,0.7966671439477937,-16648.340817817818,1.3874740738229547,6.047142931368182,6065.11637862414,0.30651826323697184,1.1248852816150632,-16129.183588415022,1.6828312727045536,4.355633374512585,42013.86367598836
42,10.679,0.132,0.01577777643802874,0.01869247628885927,0.08061675814961808,-0.08306021910241015,-0.04303981935418017,-0.48404961474810737,10.679,-1.2436525223368111,-4.835636228313044,5.921375788776388,-0.2804106465890182,-1.0216081966597184,1.2661671358619415,0.0994660562457893,0.7334772228741235,-0.2434458948322602,1.4092510458905103,5.2283007110816015,-7.3776551503616545,0.2842273506722387,0.9534671422883916,-1.6758228545420142,1.4590378869554137,3.5961687329023615,-8.078546472717758
63,10.755,0.108,-0.325032666598904,-0.0546637121724624,0.12599531870147065,0.28963738936845895,0.026773350725593014,-0.1924923632024546,10.755,-1.813200755351096,-4.39316068539877,-4.022203297740681,-0.4009824022356281,-0.9267951280091777,-0.8084837562455132,0.16311329496858987,0.7303461086240087,1.8556825543984505,2.0596879244065653,4.654676349317556,2.5744110239837994,0.4143153015441946,0.816801210246779,-0.12983356780784927,2.0107096380836045,2.9081405288323356,-4.050516237073474
43,10.882,0.132,0.011571532940722405,0.014154620233674014,0.05461135229490257,-0.05239478414486977,-0.027628562059070237,-0.32456142770086555,10.882,-1.713048798566629,-6.993163489469399,-83.50802927723767,-0.37868665223760284,-1.4658095814313863,-17.883611620441222,0.2331343677956429,1.3685809577922852,18.616431202290045,1.822373454099805,7.129775902157014,79.98675172506097,0.3281338251748295,1.1543868469873244,11.264778826612563,1.4567222627484921,3.455371070944164,29.283110710712116
64,10.947,0.108,-0.24493950722488422,-0.04108505059194652,0.09622000166244739,0.21628120090713732,0.018867009214058702,-0.14681709667776302,10.947,-2.426485863585149,-14.51823474224708,-78.87366860246718,-0.5285687960733726,-3.0819961403144838,-16.976774681339982,0.3492796367006057,3.0307891889687646,18.02109076220888,2.5851649012402826,14.341537722691763,74.4938303414718,0.46414806751233245,2.1729202051495733,10.127414893844195,1.941390970876366,6.189608166339257,25.381352229092958
44,11.115,0.162,0.007347836150896127,0.009616764178488757,0.02860594644018706,-0.02171189589480946,-0.012217304763960306,-0.16505578736110377,11.115,-6.403661727656417,-11.747914365199392,256.5569333882026,-1.3833460912094213,-2.5091622918640937,55.01291738433598,1.398589627533962,2.7794228871955724,-61.95032918829881,6.126232147634404,11.026592526206997,-237.93843969782762,0.8641067130604192,1.467761355097437,-30.635692916034216,2.4311665486055305,3.2092980070925705,-63.464262218932404
65,11.138,0.109,-0.16482889455834449,-0.027506389011430633,0.06644468462342412,0.14294246573833558,0.01096066770252439,-0.10114183015307139,11.138,-6.636311838178249,-5.091179858133292,274.24244239427384,-1.4329366808552448,-1.0813765692937183,58.7819586396545,1.4516011004558997,1.1642068662479288,-66.24452693833958,6.348194497025662,4.866917320332339,-254.40152351463956,0.8949905347313193,0.6798911879706901,-32.772319808231195,2.5059060494476415,1.60564279926862,-67.66159620054607
66,11.329,0.109,-0.0847357351843247,-0.013927727430914751,0.0366868208769208,0.06958627727701393,0.00307177948351002,-0.05546656362837979,11.329,0.3600592675992595,23.210402424399273,71.18772529581341,0.06519191143807715,4.918596844630409,14.912978635884954,-0.13523886228861307,-5.172119416540502,-15.728197955059958,-0.3096689461947195,-22.453063537216032,-69.81559020373005,-0.02657020776870518,-3.2275413817958505,-10.331695085344238,0.20514286732461137,-8.046259421335185,-25.09593053225325
45,11.678,0.521,0.00312413936106985,0.005061454830783556,0.0026005405854715507,0.00895353906273091,0.003193952531149623,-0.005550147021341968,11.678,-0.09734598013148213,-1.0405125759618161,-8.337188699445509,-0.08350020923186222,-0.3991650212467044,-1.9088388539451406,0.059487375511060495,0.46426297229985447,1.8606308280350117,-0.23518925564488163,-0.12558409204202325,7.450716993165623,-0.13432788234136023,-0.3758940975823508,0.8921556659605683,-0.052437004616850455,-0.5831487510398398,3.1593131260953093
67,11.73,0.318,-0.004642575810304917,-0.00034906585039886593,0.006911503837897545,-0.0037524578917878084,-0.0048345620280242935,-0.009791297103688189,11.73,-0.1493599071418236,-1.000267827121959,0.7739374776895671,-0.10404847463812429,-0.39515895012042757,0.07703982935147793,0.0829031394697313,0.45030315305136503,-0.2684580624709527,-0.24434609527920798,-0.17609306989089252,-0.9713264970936472,-0.15439451075334573,-0.38589670023049344,-0.19235774323351343,-0.08156057850665872,-0.5600687286501633,0.4438465844168579
